,0
1192,19275.317000000014
1193,19439.32500000001
1194,19128.32200000001
1195,19425.32000000001
1196,19821.319000000014
1197,20041.31600000001
1198,20684.308000000008
1199,20742.31000000001
1200,19782.313000000006
1201,19229.32000000001
1202,18504.325000000008
1203,18819.33000000001
1204,19797.33300000001
1205,19614.338000000007
1206,19765.338000000007
1207,20024.346000000012
1208,20039.34100000001
1209,19851.34600000001
1210,20635.33900000001
1211,21011.33500000001
1212,21848.33700000001
1213,21577.336000000014
1214,21546.332000000013
1215,21264.33900000001
1216,20354.34200000001
1217,19455.349000000013
1218,19648.34600000001
1219,19660.35100000001
1220,19941.353000000014
1221,20167.354000000014
1222,20144.351000000013
1223,19767.355000000014
1224,19394.363000000012
1225,19048.37300000001
1226,19537.378000000015
1227,20324.375000000015
1228,19974.373000000018
1229,20593.367000000017
1230,19982.366000000013
1231,19147.372000000014
1232,19174.369000000013
1233,19428.37100000001
1234,19518.370000000014
1235,20457.375000000015
1236,20612.377000000015
1237,21065.375000000015
1238,21156.386000000017
1239,20702.388000000014
1240,20777.395000000015
1241,21674.392000000018
1242,22500.382000000016
1243,22574.37500000001
1244,22473.382000000016
1245,21696.386000000013
1246,21671.38600000001
1247,21246.383000000013
1248,20283.38800000001
1249,20362.39200000001
1250,20841.389000000014
1251,20547.38800000001
1252,20354.396000000008
1253,20494.40000000001
1254,20679.40200000001
1255,21005.40000000001
1256,21658.39600000001
1257,22443.393000000015
1258,22614.395000000015
1259,22927.408000000014
1260,22579.410000000014
1261,21468.41100000001
1262,21193.41100000001
1263,21618.41400000001
1264,21117.404000000013
1265,21717.408000000014
1266,21433.408000000007
1267,21180.40700000001
1268,21395.40500000001
1269,20815.40300000001
1270,20698.40300000001
1271,21714.40300000001
1272,21880.398000000012
1273,21134.397000000008
1274,20947.395000000008
1275,20715.392000000003
1276,21020.39300000001
1277,20736.38800000001
1278,20698.393000000007
1279,20799.393000000007
1280,21204.39500000001
1281,21358.389000000014
1282,21738.383000000013
1283,21333.382000000012
1284,22260.37600000001
1285,22373.380000000012
1286,22033.381000000012
1287,22190.38500000001
1288,21919.389000000006
1289,27438.39100000001
1290,26930.38700000001
1291,25902.391000000007
1292,25137.395000000004
1293,26042.396000000008
1294,25993.39100000001
1295,26188.39500000001
1296,26766.393000000007
1297,26991.396000000008
1298,27081.393000000007
1299,26829.388000000006
1300,26983.38200000001
1301,27938.380000000012
1302,28180.380000000012
1303,27572.380000000012
1304,27081.38100000001
1305,26785.380000000012
1306,26073.377000000008
1307,25150.371000000006
1308,24918.374000000003
1309,24595.371000000006
1310,24988.368000000006
1311,25112.371000000006
1312,24972.377000000008
1313,25044.376000000004
1314,25291.379000000008
1315,25189.371000000003
1316,24922.368000000002
1317,25232.375000000004
1318,25011.368000000006
1319,25608.367000000006
1320,25824.360000000008
1321,24995.366
1322,24803.366
1323,25413.365
1324,25159.373000000003
1325,25288.367000000002
1326,26268.371000000006
1327,26868.373000000007
1328,27201.377000000008
1329,26333.379000000008
1330,26330.38100000001
1331,26446.38200000001
1332,26207.38700000001
1333,25768.38700000001
1334,25679.385000000006
1335,25311.386000000006
1336,24832.396000000008
1337,24631.392000000007
1338,24604.386000000006
1339,24053.385000000006
1340,24467.382000000005
1341,24459.385000000006
1342,24996.386000000006
1343,25029.38600000001
1344,25535.38300000001
1345,25749.384000000013
1346,25666.38300000001
1347,25701.38600000001
1348,25277.39400000001
1349,25775.39100000001
1350,25430.38700000001
1351,25381.38200000001
1352,24843.386000000006
1353,24396.390000000007
1354,24182.388000000006
1355,23769.397000000004
1356,23909.390000000007
1357,24452.38300000001
1358,24851.377000000008
1359,24641.380000000005
1360,23967.384000000005
1361,23632.386000000006
1362,23467.37800000001
1363,23328.38300000001
1364,23752.38100000001
1365,23526.38200000001
1366,23437.373000000007
1367,23540.373000000007
1368,22928.372000000003
1369,22386.367000000002
1370,23055.363000000005
1371,22760.360000000004
1372,22955.357000000004
1373,23261.362000000005
1374,23044.360000000004
1375,23182.36
1376,22860.357000000004
1377,22906.352000000003
1378,22720.352000000003
1379,24007.350000000006
1380,23574.352000000006
1381,24168.344000000005
1382,23951.343000000008
1383,23102.341000000004
1384,22986.342000000004
1385,23265.342000000004
1386,23642.337000000007
1387,23524.333000000006
1388,24127.333000000006
1389,23834.334000000003
1390,23443.334000000006
1391,23307.32600000001
1392,23366.323000000008
1393,23329.317000000006
1394,23302.317000000006
1395,22487.324000000004
1396,22524.326000000005
1397,22645.321000000004
1398,22476.318000000003
1399,21411.322
1400,21459.317000000003
1401,21233.32
1402,17212.324
1403,17537.323000000004
1404,12731.322000000002
1405,12967.321000000004
1406,13212.326000000001
1407,13426.325000000004
1408,13016.323000000002
1409,14259.316000000004
1410,14091.312000000004
1411,14009.312000000005
1412,13959.309000000007
1413,13554.311000000005
1414,13807.301000000005
1415,14213.299000000006
1416,13943.293000000005
1417,14098.289000000004
1418,14078.284000000003
1419,14019.283000000003
1420,14271.286000000004
1421,14493.285000000003
1422,11114.286000000002
1423,10838.285000000005
1424,10522.288000000004
1425,9454.291000000003
1426,9619.280000000004
1427,9083.277000000006
1428,8699.271000000004
1429,7976.264999999999
1430,7324.266999999999
1431,7193.272999999999
1432,11832.278999999999
1433,12083.269
1434,11768.271
1435,11688.274000000003
1436,12254.272000000003
1437,12387.279000000006
1438,12938.267000000005
1439,12660.276000000002
