time,DK,AT,BE,BG,CZ,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-10-20 10:00:00,10.621,5.243,11.055,12.756,7.249,7.616,3.952,8.768,16.459,10.816,11.464,15.695,3.823,5.541,7.764,10.62,10.731,7.861,18.06,11.116,5.646,7.041,4.081,7.603,5.329,6.532,10.097,18.014
2016-10-20 11:00:00,11.137,5.891,11.845,14.045,7.952,8.351,5.127,10.099,17.648,12.153,12.312,16.476,4.532,6.912,8.383,11.675,10.958,8.459,19.463,12.313,6.04,7.564,4.607,7.941,5.895,7.589,11.375,18.831
2016-10-20 12:00:00,11.496,6.526,12.244,14.757,8.405,8.94,5.649,11.337,18.549,13.077,12.901,16.936,5.021,7.824,9.11,12.567,11.111,8.836,20.579,13.042,6.318,7.954,4.909,8.125,6.309,8.404,12.285,19.286
2016-10-20 13:00:00,11.637,7.024,12.392,14.873,8.678,9.262,5.708,11.909,19.11,13.586,13.013,17.129,5.337,8.17,9.992,13.189,11.168,8.946,21.28,13.279,6.413,8.144,4.833,8.137,6.475,8.874,12.764,19.405
2016-10-20 14:00:00,11.554,7.308,12.293,14.43,8.74,9.345,5.346,12.117,19.361,13.661,12.756,17.063,5.253,7.873,10.485,13.347,11.123,8.79,21.534,12.972,6.373,8.126,4.347,7.935,6.371,8.971,12.917,19.095
2016-10-20 15:00:00,11.209,7.243,11.88,13.439,8.495,9.106,3.93,12.074,19.347,13.398,12.22,16.613,4.492,6.588,10.206,12.736,10.957,8.368,21.414,11.842,6.165,7.787,3.317,7.525,6.012,8.67,12.767,18.403
2016-10-20 16:00:00,10.423,6.449,11.222,11.175,7.377,8.371,2.502,11.863,19.019,12.796,11.42,15.625,3.327,4.661,9.563,11.1,10.538,7.707,20.992,9.412,5.781,6.901,2.355,6.887,5.308,7.804,12.257,17.131
2016-10-20 17:00:00,9.437,4.994,10.175,9.652,5.888,7.061,2.069,11.32,18.271,11.35,10.502,13.699,2.685,3.919,8.832,10.188,9.519,7.201,20.317,8.413,5.327,6.169,2.027,6.376,4.712,5.491,10.915,15.67
2016-10-20 18:00:00,9.149,4.322,9.322,9.004,5.378,6.407,1.55,10.472,16.592,9.483,10.066,12.81,2.042,3.11,8.524,9.799,8.682,6.871,18.91,7.962,5.11,5.939,1.673,6.12,4.343,4.071,9.179,15.019
2016-10-20 19:00:00,8.936,3.688,8.641,8.437,5.028,5.984,1.072,10.081,15.598,8.85,9.666,12.453,1.492,2.35,8.22,9.404,8.216,6.495,17.301,7.55,4.961,5.787,1.361,5.907,4.016,3.484,8.643,14.559
2016-10-20 20:00:00,8.699,3.084,8.067,7.982,4.741,5.585,0.721,9.824,15.014,8.324,9.381,12.114,0.977,1.69,7.682,9.063,7.848,6.1,16.541,7.135,4.852,5.753,1.138,5.707,3.662,2.934,8.226,14.242
2016-10-20 21:00:00,8.551,2.54,7.538,7.56,4.527,5.236,0.447,9.718,14.47,7.898,9.154,11.811,0.507,1.176,6.925,8.741,7.577,5.691,15.897,6.731,4.771,5.723,1.077,5.586,3.314,2.585,7.843,14.014
2016-10-20 22:00:00,8.498,2.222,7.156,7.352,4.41,4.957,0.253,9.558,13.953,7.547,8.996,11.571,0.065,0.868,6.191,8.492,7.4,5.301,15.381,6.503,4.554,5.68,1.05,5.524,3.08,2.45,7.501,13.93
2016-10-20 23:00:00,8.554,2.118,6.77,7.216,4.315,4.785,0.108,9.218,13.53,7.29,8.799,11.384,-0.346,0.742,5.909,8.288,7.241,4.975,15.018,6.365,4.237,5.668,1.029,5.497,2.869,2.417,7.284,13.892
2016-10-21 00:00:00,8.654,2.099,6.488,7.048,4.187,4.625,0.091,8.918,13.133,7.068,8.603,11.207,-0.697,0.624,5.677,8.111,7.009,4.686,14.769,6.259,3.961,5.617,0.962,5.462,2.674,2.455,7.172,13.836
2016-10-21 01:00:00,8.689,1.93,6.359,6.884,4.013,4.489,0.077,8.666,12.799,6.859,8.442,11.022,-0.84,0.48,5.293,7.976,6.708,4.437,14.64,6.147,3.683,5.494,0.865,5.424,2.49,2.557,7.151,13.818
2016-10-21 02:00:00,8.64,1.926,6.247,6.716,3.939,4.384,-0.015,8.39,12.54,6.718,8.291,10.896,-0.898,0.286,4.928,7.862,6.505,4.267,14.545,6.033,3.452,5.381,0.796,5.386,2.335,2.57,7.139,13.743
2016-10-21 03:00:00,8.589,2.086,6.163,6.579,3.903,4.325,-0.125,8.169,12.298,6.555,8.086,10.776,-0.901,0.063,4.709,7.771,6.499,4.193,14.461,5.953,3.284,5.409,0.694,5.383,2.185,2.548,6.997,13.655
2016-10-21 04:00:00,8.51,2.065,6.136,6.476,3.89,4.308,-0.195,8.041,12.084,6.442,7.89,10.638,-0.942,-0.219,4.66,7.716,6.479,4.12,14.363,5.916,3.196,5.452,0.571,5.335,2.032,2.539,7.024,13.654
2016-10-21 05:00:00,8.385,2.067,6.007,6.437,3.817,4.302,-0.278,7.999,11.882,6.325,7.692,10.453,-1.078,-0.428,4.727,7.672,6.473,4.046,14.191,5.895,3.205,5.446,0.484,5.276,1.87,2.606,6.989,13.679
2016-10-21 06:00:00,8.233,2.064,5.78,7.284,3.725,4.29,-0.288,7.966,11.701,6.243,7.604,10.334,-1.236,-0.501,4.665,7.643,6.469,4.036,13.907,6.298,3.258,5.406,0.397,5.228,1.76,2.616,6.94,14.298
2016-10-21 07:00:00,8.109,2.712,5.518,9.318,4.067,4.382,0.256,7.898,11.573,6.223,7.904,11.039,-0.685,-0.262,4.64,7.969,6.49,4.446,13.604,7.49,3.555,5.658,0.715,5.223,1.674,2.872,6.883,15.674
2016-10-21 08:00:00,8.124,4.384,5.568,11.126,5.095,4.973,1.084,7.925,12.384,7.109,8.416,12.63,0.385,0.162,4.98,8.402,6.857,5.127,13.682,9.027,4.053,6.174,1.377,5.426,2.012,4.118,6.985,16.585
2016-10-21 09:00:00,8.237,5.711,6.052,12.748,6.415,5.744,2.043,8.522,14.024,8.48,9.071,14.114,1.364,0.815,5.55,8.923,7.58,5.982,15.101,10.528,4.698,6.551,2.077,5.723,2.853,5.122,7.591,17.559
2016-10-21 10:00:00,8.378,6.844,6.817,13.809,7.526,6.605,2.81,9.618,15.682,10.064,9.61,15.334,1.937,1.735,6.546,9.448,8.431,6.767,16.805,11.552,5.543,6.969,2.606,6.005,3.627,5.801,8.587,18.429
2016-10-21 11:00:00,8.508,7.59,8.051,14.405,8.284,7.381,3.259,10.494,17.147,11.54,10.034,16.176,2.233,2.635,7.809,9.858,9.49,7.362,18.272,12.095,6.411,7.383,2.913,6.211,4.163,6.479,9.913,19.001
2016-10-21 12:00:00,8.631,8.033,9.713,14.651,8.734,7.972,3.439,11.401,18.361,12.679,10.334,16.663,2.383,3.249,8.767,10.115,10.454,7.727,19.257,12.319,7.239,7.683,2.98,6.263,4.56,7.064,11.081,19.281
2016-10-21 13:00:00,8.718,8.329,10.883,14.622,8.897,8.316,3.323,11.849,19.162,13.294,10.482,16.844,2.636,3.465,9.517,10.238,11.057,7.844,19.76,12.272,7.945,7.841,2.873,6.201,4.754,7.518,11.666,19.351
2016-10-21 14:00:00,8.734,8.411,11.272,14.343,8.739,8.391,2.951,11.921,19.486,13.498,10.448,16.723,2.701,3.339,9.734,10.205,11.238,7.66,19.836,11.888,8.417,7.793,2.509,6.019,4.684,7.692,11.86,19.163
2016-10-21 15:00:00,8.642,7.992,11.209,13.593,8.27,8.167,2.272,11.74,19.411,13.35,10.211,16.29,2.315,3.019,9.743,9.954,11.13,7.208,19.699,11.05,8.299,7.507,1.797,5.656,4.336,7.487,11.784,18.585
2016-10-21 16:00:00,8.374,6.508,10.68,11.744,6.942,7.466,1.636,11.392,18.95,12.757,9.656,15.365,1.712,2.705,9.137,9.366,10.622,6.56,19.263,9.853,7.051,6.864,1.27,5.204,3.658,6.724,11.399,17.472
2016-10-21 17:00:00,8.06,4.489,9.079,10.559,5.137,5.983,1.282,10.953,18.031,11.015,8.712,13.41,1.356,2.498,6.932,8.765,9.475,6.048,18.619,9.182,4.304,6.231,1.093,4.923,3.101,4.858,10.09,16.539
2016-10-21 18:00:00,7.915,3.836,8.178,10.054,4.35,5.387,0.929,10.376,16.265,9.179,8.283,12.574,1.103,2.285,5.53,8.48,8.922,5.759,17.541,8.785,3.658,5.899,0.912,4.736,2.865,4.021,8.569,16.238
2016-10-21 19:00:00,7.799,3.292,7.966,9.577,3.588,5.072,0.592,9.959,15.319,8.585,7.97,12.176,0.88,2.069,5.085,8.163,8.699,5.441,16.689,8.482,3.425,5.497,0.741,4.559,2.648,3.782,8.101,16.032
2016-10-21 20:00:00,7.678,2.59,7.844,9.119,2.842,4.816,0.285,9.674,14.881,8.082,7.53,11.75,0.66,1.844,4.642,7.8,8.536,5.1,16.374,8.255,2.993,5.115,0.604,4.408,2.425,3.45,7.61,15.902
2016-10-21 21:00:00,7.551,1.887,7.618,8.782,2.209,4.559,0.035,9.452,14.566,7.63,7.034,11.319,0.414,1.656,4.069,7.422,8.29,4.822,15.969,8.071,2.38,4.767,0.498,4.29,2.228,2.979,7.079,15.83
2016-10-21 22:00:00,7.459,1.437,7.371,8.584,1.723,4.316,-0.064,9.273,14.357,7.196,6.659,10.877,0.223,1.497,4.028,7.118,7.999,4.637,15.68,7.953,1.944,4.502,0.397,4.225,2.057,2.412,6.552,15.822
2016-10-21 23:00:00,7.416,1.136,7.174,8.47,1.33,4.074,-0.117,9.115,14.192,6.83,6.32,10.483,0.026,1.39,4.123,6.892,7.661,4.52,15.568,7.854,1.599,4.346,0.326,4.179,1.915,1.911,6.144,15.84
2016-10-22 00:00:00,7.341,0.848,7.057,8.398,0.972,3.882,-0.132,8.987,14.035,6.491,6.036,10.156,-0.096,1.31,4.315,6.707,7.369,4.433,15.523,7.777,1.497,4.208,0.263,4.127,1.795,1.492,6.039,15.876
2016-10-22 01:00:00,7.245,0.528,6.906,8.358,0.656,3.765,-0.188,8.874,13.88,6.213,5.804,9.856,-0.195,1.215,4.658,6.465,7.146,4.36,15.395,7.739,1.444,4.098,0.205,4.043,1.683,1.184,6.11,15.914
2016-10-22 02:00:00,7.143,0.441,6.804,8.369,0.36,3.675,-0.238,8.75,13.731,6.008,5.64,9.569,-0.24,1.087,4.847,6.191,6.963,4.302,15.296,7.744,1.578,3.901,0.152,3.946,1.593,1.005,6.274,15.96
2016-10-22 03:00:00,7.024,0.437,6.728,8.393,0.091,3.584,-0.198,8.624,13.617,5.817,5.553,9.302,-0.219,0.918,4.891,5.976,6.773,4.301,15.201,7.799,1.943,3.664,0.115,3.834,1.51,0.946,6.439,16.021
2016-10-22 04:00:00,6.941,0.315,6.651,8.427,-0.106,3.522,-0.176,8.501,13.493,5.645,5.378,9.021,-0.189,0.736,4.895,5.71,6.566,4.243,15.108,7.83,1.998,3.465,0.069,3.696,1.423,0.882,6.518,16.107
2016-10-22 05:00:00,6.809,0.191,6.536,8.434,-0.228,3.503,-0.138,8.395,13.419,5.524,5.094,8.755,-0.172,0.519,4.928,5.413,6.46,4.114,14.971,7.81,1.879,3.258,0.001,3.526,1.33,0.829,6.509,16.212
2016-10-22 06:00:00,6.557,0.126,6.404,9.04,-0.26,3.462,-0.087,8.235,13.393,5.448,4.894,8.561,-0.21,0.344,5.001,5.147,6.47,3.967,14.863,7.987,1.623,3.098,-0.014,3.338,1.24,0.747,6.461,16.59
2016-10-22 07:00:00,6.249,1.2,6.247,10.541,0.933,3.665,0.422,8.087,13.42,5.415,5.666,9.429,0.15,0.441,5.029,5.684,6.367,4.165,14.858,8.733,2.567,3.649,0.317,3.236,1.163,0.913,6.423,17.585
2016-10-22 08:00:00,6.099,3.69,7.198,12.029,2.933,4.713,1.24,8.044,14.139,6.32,7.142,11.542,0.884,0.761,5.322,7.086,6.473,4.69,15.118,9.696,5.092,4.564,0.996,3.347,1.367,2.908,6.682,18.405
2016-10-22 09:00:00,6.052,6.26,8.399,13.504,5.332,5.819,2.122,9.173,15.327,7.716,9.025,13.465,1.703,1.346,5.739,9.196,6.793,5.424,15.927,10.816,7.479,6.282,1.758,3.567,1.965,5.34,7.773,19.108
2016-10-22 10:00:00,6.03,8.239,9.458,14.66,7.486,6.907,2.708,10.469,16.562,9.545,10.815,15.123,2.291,2.082,6.479,11.657,7.371,6.227,16.799,11.807,9.252,8.513,2.312,3.807,2.521,7.215,9.099,19.717
2016-10-22 11:00:00,6.073,9.399,10.612,15.506,8.427,7.738,2.99,11.374,17.675,11.399,12.336,16.252,2.689,2.637,7.392,13.263,8.372,6.966,17.794,12.539,10.576,10.042,2.576,4.033,2.883,8.493,10.325,20.155
2016-10-22 12:00:00,6.182,10.073,11.395,15.99,8.957,8.493,3.085,12.08,18.508,12.915,13.419,16.91,3.013,2.902,8.603,13.973,9.485,7.542,18.71,12.927,11.458,10.807,2.655,4.25,3.053,9.443,11.174,20.49
2016-10-22 13:00:00,6.33,10.401,11.782,16.156,9.11,8.976,3.004,12.448,19.049,13.931,13.892,17.141,3.261,2.908,9.49,14.2,10.195,7.86,19.405,13.013,11.864,11.045,2.549,4.354,3.059,9.992,11.734,20.635
2016-10-22 14:00:00,6.454,10.317,11.9,15.958,8.939,9.126,2.723,12.584,19.361,14.355,13.816,17.032,3.185,2.753,10.002,13.973,10.528,7.871,19.885,12.787,11.744,10.824,2.169,4.294,2.905,10.099,11.961,20.517
2016-10-22 15:00:00,6.496,9.704,11.707,15.195,8.342,8.925,2.226,12.482,19.417,14.264,13.212,16.581,2.739,2.467,10.027,13.135,10.45,7.472,19.971,12.064,11.056,10.009,1.589,4.099,2.552,9.756,11.811,20.02
2016-10-22 16:00:00,6.452,7.696,10.91,13.347,6.569,7.969,1.727,12.052,19.175,13.59,11.345,15.549,2.286,2.213,9.374,10.432,9.801,6.11,19.567,10.59,8.966,7.362,1.222,3.9,2.045,8.655,11.253,18.857
2016-10-22 17:00:00,6.436,5.135,8.51,12.212,4.838,6.264,1.584,11.046,18.432,11.499,9.254,13.482,2.102,2.103,8.027,8.87,7.912,5.254,18.862,9.949,6.214,5.641,1.069,3.791,1.608,6.256,9.71,17.954
2016-10-22 18:00:00,6.564,4.44,6.829,11.524,4.268,5.669,1.503,9.418,16.922,9.447,8.517,12.602,2.035,2.048,7.716,8.45,7.021,4.775,17.964,9.605,5.418,4.814,0.905,3.701,1.346,5.016,8.022,17.525
2016-10-22 19:00:00,6.705,3.913,5.967,10.927,3.811,5.261,1.446,8.89,16.141,8.602,7.807,12.227,2.03,2.05,7.437,7.868,6.631,4.273,17.322,9.217,4.866,4.047,0.72,3.585,1.117,4.036,7.604,17.18
2016-10-22 20:00:00,6.826,3.259,5.085,10.455,3.421,4.817,1.441,8.592,15.795,7.969,7.123,11.884,2.038,2.074,7.05,7.352,6.38,3.811,17.129,8.835,4.348,3.49,0.59,3.446,0.927,3.197,7.154,16.863
2016-10-22 21:00:00,6.847,2.634,4.317,10.082,3.052,4.231,1.397,8.319,15.587,7.446,6.469,11.523,2.044,2.074,5.993,6.656,6.068,3.436,17.108,8.481,3.82,3.097,0.525,3.304,0.782,2.513,6.764,16.533
2016-10-22 22:00:00,6.742,2.185,3.627,9.811,2.754,3.669,1.43,8.148,15.436,7.005,6.14,11.207,2.092,2.021,5.037,5.979,5.749,3.176,17.016,8.179,3.587,2.695,0.511,3.158,0.689,2.094,6.556,16.203
2016-10-22 23:00:00,6.649,1.747,3.04,9.581,2.499,3.204,1.506,8.061,15.341,6.626,6.058,10.992,2.138,1.914,4.079,5.291,5.465,2.952,16.808,7.929,3.54,2.308,0.538,3.058,0.613,1.889,6.57,16.04
2016-10-23 00:00:00,6.493,1.318,2.566,9.35,2.267,2.876,1.559,7.969,15.278,6.338,5.901,10.817,2.151,1.847,3.317,4.618,5.16,2.825,16.666,7.693,3.485,1.991,0.52,3.034,0.558,1.736,6.648,15.817
2016-10-23 01:00:00,6.304,0.981,2.305,9.09,2.06,2.609,1.62,7.834,15.151,6.164,5.885,10.704,2.13,1.828,2.873,4.159,4.694,2.707,16.484,7.523,3.358,1.73,0.491,3.083,0.543,1.789,6.665,15.571
2016-10-23 02:00:00,6.177,0.578,2.353,8.874,1.925,2.405,1.79,7.646,14.977,6.19,5.791,10.645,2.096,1.846,2.926,3.831,4.282,2.589,16.102,7.432,3.094,1.499,0.497,3.158,0.558,1.933,6.698,15.368
2016-10-23 03:00:00,6.111,0.303,2.608,8.733,1.788,2.325,2.018,7.388,14.808,6.437,5.687,10.615,2.043,1.881,3.369,3.549,4.008,2.416,15.493,7.363,3.013,1.312,0.488,3.229,0.585,2.283,6.737,15.2
2016-10-23 04:00:00,6.073,0.178,2.971,8.583,1.592,2.266,2.033,7.259,14.674,6.582,5.672,10.545,1.977,1.959,3.517,3.102,3.972,2.267,14.887,7.249,3.137,1.083,0.444,3.279,0.657,2.627,6.777,15.037
2016-10-23 05:00:00,6.011,0.184,3.248,8.472,1.136,2.199,1.905,7.292,14.544,6.665,5.463,10.474,1.907,2.032,3.376,2.729,3.971,2.101,14.401,7.128,3.17,0.963,0.417,3.285,0.702,2.827,6.89,14.879
2016-10-23 06:00:00,5.954,0.257,3.237,9.107,0.691,2.136,1.763,7.486,14.386,6.709,5.358,10.469,1.893,2.098,3.225,2.701,3.971,1.954,14.128,7.53,3.282,1.028,0.499,3.297,0.69,2.964,6.97,15.268
2016-10-23 07:00:00,5.939,1.333,3.025,11.248,1.508,2.288,1.995,7.638,14.242,6.759,5.975,11.078,2.108,2.447,3.16,4.493,3.949,2.844,13.992,8.777,3.764,2.656,0.822,3.333,0.679,3.326,6.968,17.109
2016-10-23 08:00:00,6.205,3.202,3.087,13.452,3.556,3.681,2.414,7.793,14.861,7.414,7.175,12.474,2.604,3.115,3.506,6.043,4.606,4.317,14.004,10.121,5.219,4.78,1.516,3.514,0.868,4.803,7.095,18.467
2016-10-23 09:00:00,6.519,5.325,3.785,15.448,5.633,5.152,2.823,8.343,15.983,8.615,8.633,13.671,3.294,3.991,4.37,8.43,5.619,6.041,14.491,11.623,7.053,7.198,2.334,3.801,1.373,6.46,7.894,19.93
2016-10-23 10:00:00,6.851,7.599,5.098,16.841,7.607,7.145,3.313,9.06,17.262,10.119,10.517,14.873,3.971,4.853,5.909,10.343,6.897,7.892,15.221,12.829,9.525,8.992,3.078,4.166,1.972,7.904,8.867,21.1
2016-10-23 11:00:00,7.27,9.527,6.484,17.721,9.04,8.99,3.808,9.75,18.519,11.599,12.173,15.873,4.521,5.426,7.673,11.643,8.74,9.326,15.919,13.729,11.445,10.111,3.59,4.597,2.475,9.498,9.838,21.895
2016-10-23 12:00:00,7.628,10.841,7.901,18.11,9.934,10.271,4.146,10.266,19.354,12.788,13.529,16.569,4.858,5.613,9.481,12.65,10.047,10.285,16.232,14.248,12.542,10.772,3.765,4.99,2.877,10.723,10.653,22.317
2016-10-23 13:00:00,7.859,11.5,9.167,18.03,10.259,11.046,4.276,10.668,19.737,13.564,14.529,16.935,4.932,5.526,10.826,13.217,10.728,10.796,16.234,14.403,12.712,11.033,3.653,5.285,3.116,11.471,11.172,22.376
2016-10-23 14:00:00,7.956,11.535,9.956,17.507,10.023,11.326,4.207,10.833,19.805,13.934,15.002,16.986,4.72,5.216,11.303,13.271,11.002,10.796,16.063,14.155,12.38,10.775,3.287,5.404,3.15,11.661,11.355,22.12
2016-10-23 15:00:00,7.887,10.796,10.103,16.375,9.26,11.002,4.007,10.766,19.592,13.881,14.733,16.689,4.202,4.681,10.763,12.66,10.896,9.906,15.867,13.273,11.528,9.866,2.763,5.292,2.928,11.236,11.169,21.398
2016-10-23 16:00:00,7.441,8.628,9.274,14.016,7.78,9.23,3.783,10.419,19.075,13.31,13.04,15.87,3.585,4.126,9.383,10.578,9.977,7.442,15.599,11.551,9.956,7.969,2.501,5.014,2.526,10.211,10.563,19.826
2016-10-23 17:00:00,6.985,6.248,7.237,12.873,6.085,6.779,3.632,9.726,18.082,12.317,11.106,14.287,3.179,3.8,7.877,8.904,7.614,6.448,15.219,10.803,8.151,6.605,2.447,4.874,2.211,8.674,9.428,18.479
2016-10-23 18:00:00,6.906,5.615,6.627,12.402,5.375,6.158,3.499,8.823,16.456,11.549,10.221,13.682,2.851,3.54,7.241,8.239,6.581,6.186,14.613,10.288,7.481,6.238,2.363,4.887,2.096,7.637,8.385,17.841
2016-10-23 19:00:00,6.831,5.335,6.532,12.015,4.851,5.911,3.378,8.382,15.631,11.249,9.561,13.381,2.559,3.318,6.733,7.622,6.296,5.799,14.047,9.774,6.996,5.807,2.305,4.926,2.057,7.106,8.033,17.451
2016-10-23 20:00:00,6.776,5.195,6.223,11.681,4.711,5.674,3.251,8.257,15.155,11.06,9.052,13.129,2.261,3.161,6.311,7.061,6.202,5.432,13.882,9.336,6.83,5.414,2.266,4.938,2.045,6.891,7.723,17.082
2016-10-23 21:00:00,6.764,5.126,5.812,11.408,4.849,5.463,3.123,8.187,14.896,10.969,8.745,12.919,1.983,3.12,6.049,6.655,6.036,5.094,13.803,8.994,7.114,5.293,2.257,4.964,2.052,6.91,7.434,16.799
2016-10-23 22:00:00,6.772,4.989,5.506,11.152,4.934,5.273,3.013,8.117,14.697,10.901,8.539,12.752,1.86,3.157,5.99,6.537,5.754,4.91,13.696,8.68,7.503,5.28,2.218,5.012,2.012,7.027,7.212,16.646
2016-10-23 23:00:00,6.737,4.936,5.479,10.808,5.047,5.108,2.927,8.085,14.515,10.815,8.451,12.624,1.915,3.229,6.198,6.441,5.363,4.927,13.569,8.379,7.882,5.4,2.152,5.02,1.954,7.068,7.063,16.524
2016-10-24 00:00:00,6.626,4.914,5.553,10.473,5.126,5.019,2.826,8.027,14.309,10.702,8.421,12.537,2.003,3.264,6.368,6.381,5.16,5.05,13.395,8.095,7.887,5.598,2.079,5.022,1.907,6.981,7.011,16.397
2016-10-24 01:00:00,6.485,4.911,5.674,10.192,5.196,5.043,2.694,7.961,14.12,10.625,8.425,12.482,2.039,3.222,6.564,6.293,5.027,5.185,13.25,7.839,7.99,5.684,2.023,5.018,1.882,6.814,6.963,16.319
2016-10-24 02:00:00,6.396,4.833,5.77,9.972,5.172,5.112,2.512,7.884,13.935,10.574,8.473,12.458,2.052,3.073,6.708,6.24,5.033,5.23,13.193,7.651,8.18,5.666,1.97,4.996,1.851,6.647,6.903,16.239
2016-10-24 03:00:00,6.372,4.778,5.787,9.786,5.057,5.178,2.368,7.836,13.776,10.649,8.526,12.456,2.024,2.871,6.921,6.25,5.094,5.269,13.073,7.488,8.376,5.573,1.906,4.973,1.817,6.502,6.947,16.11
2016-10-24 04:00:00,6.346,4.758,5.708,9.583,4.943,5.237,2.169,7.834,13.641,10.796,8.599,12.461,1.921,2.548,7.177,6.324,5.092,5.34,12.973,7.311,8.392,5.513,1.845,4.959,1.802,6.289,6.99,15.897
2016-10-24 05:00:00,6.298,4.708,5.632,9.398,4.929,5.216,2.014,7.84,13.555,10.715,8.6,12.448,1.709,2.081,7.293,6.439,4.909,5.374,12.916,7.195,8.275,5.594,1.794,4.962,1.822,6.069,7.04,15.604
2016-10-24 06:00:00,6.265,4.65,5.732,9.851,4.941,5.27,1.887,7.799,13.424,10.647,8.639,12.423,1.497,1.678,7.399,6.598,4.69,5.344,12.904,7.408,8.327,5.637,1.752,4.987,1.84,5.761,7.127,15.86
2016-10-24 07:00:00,6.314,5.208,5.812,11.7,5.262,5.504,2.154,7.665,13.237,10.684,10.524,13.06,1.799,1.952,7.849,7.686,4.737,5.851,12.894,8.511,9.291,6.246,1.842,5.021,1.854,5.98,7.188,17.488
2016-10-24 08:00:00,7.118,6.874,6.203,13.571,6.189,6.58,2.804,7.545,13.763,11.319,12.836,14.538,2.592,2.852,8.847,9.289,5.385,6.824,13.024,9.773,11.066,7.077,2.19,5.286,2.037,8.163,7.406,18.796
2016-10-24 09:00:00,7.934,9.036,6.851,15.281,7.442,7.713,3.567,8.154,14.877,12.539,14.795,15.907,3.6,4.011,9.906,11.549,6.076,7.904,13.791,11.187,12.465,8.233,2.641,5.626,2.634,10.329,8.235,20.018
2016-10-24 10:00:00,8.43,11.409,7.564,16.56,9.268,8.939,4.299,9.059,16.181,13.694,16.917,17.271,4.574,4.852,10.626,13.935,6.667,9.153,14.81,12.404,13.946,9.574,3.073,5.92,3.326,12.306,9.167,20.927
2016-10-24 11:00:00,8.904,13.534,8.855,17.44,11.165,10.155,4.963,9.914,17.43,14.89,18.592,18.329,5.312,4.975,11.193,15.909,7.32,10.337,16.089,13.273,15.041,10.786,3.463,6.159,3.907,14.387,10.075,21.476
2016-10-24 12:00:00,9.374,15.159,10.4,17.862,12.608,11.148,5.416,10.553,18.366,15.83,19.317,19.085,5.664,4.603,11.732,17.225,8.396,11.344,17.193,13.75,15.545,11.848,3.756,6.322,4.328,16.055,10.767,21.665
2016-10-24 13:00:00,9.637,16.222,11.663,17.804,13.326,11.865,5.54,10.991,18.956,16.392,19.441,19.465,5.588,3.985,12.163,17.909,9.336,11.884,17.923,13.871,15.891,12.68,3.872,6.385,4.601,16.981,11.265,21.542
2016-10-24 14:00:00,9.662,16.483,12.136,17.244,13.367,12.211,5.289,11.157,19.251,16.516,19.219,19.444,5.063,3.182,12.502,18.036,9.743,11.934,18.376,13.548,16.195,13.085,3.66,6.317,4.633,17.156,11.504,21.103
2016-10-24 15:00:00,9.339,15.764,11.924,16.046,12.825,11.968,4.62,11.153,19.228,16.268,18.608,18.996,4.192,2.292,12.668,17.165,9.547,11.25,18.59,12.546,16.034,12.785,3.098,6.082,4.314,16.567,11.489,20.261
2016-10-24 16:00:00,8.095,13.255,10.857,13.605,11.247,10.943,3.978,10.88,18.892,15.573,16.837,17.866,3.342,1.724,12.158,14.866,9.006,9.625,18.489,10.953,14.946,11.498,2.803,5.706,3.727,14.826,11.054,18.663
2016-10-24 17:00:00,7.019,10.742,9.619,12.05,9.89,9.706,3.587,10.006,18.014,14.135,14.74,16.155,2.659,1.517,11.232,13.395,8.307,8.803,17.884,10.163,13.285,10.77,2.696,5.451,3.367,12.426,9.756,17.278
2016-10-24 18:00:00,6.956,10.141,8.898,11.08,9.686,9.393,3.3,8.593,16.324,13.137,14.003,15.408,2.048,1.485,11.114,13.016,7.99,8.513,16.781,9.621,12.657,10.571,2.608,5.343,3.168,11.207,8.732,16.698
2016-10-24 19:00:00,7.015,9.93,8.423,10.179,9.507,9.22,3.202,8.165,15.519,12.844,13.545,14.981,1.545,1.515,11.391,12.682,7.755,8.281,15.963,9.114,12.319,10.348,2.518,5.237,2.953,10.578,8.437,16.26
2016-10-24 20:00:00,7.014,9.547,8.218,9.6,9.37,8.992,2.996,7.856,15.113,12.505,13.184,14.662,1.295,1.565,11.238,12.46,7.568,8.102,15.576,8.733,12.025,10.192,2.386,5.143,2.73,10.058,8.052,15.884
2016-10-24 21:00:00,6.844,9.11,8.045,9.242,9.15,8.728,2.686,7.566,14.829,12.229,12.847,14.388,1.161,1.661,10.616,12.297,7.372,7.992,15.297,8.41,11.668,10.028,2.243,5.033,2.509,9.621,7.654,15.585
2016-10-24 22:00:00,6.734,8.673,7.774,9.069,9.149,8.55,2.4,7.376,14.602,11.894,12.612,14.166,1.164,1.805,10.138,12.13,7.172,7.958,15.175,8.124,11.428,9.976,2.09,4.928,2.271,9.325,7.286,15.351
2016-10-24 23:00:00,6.692,8.353,7.629,8.832,9.19,8.37,2.028,7.347,14.508,11.5,12.425,13.955,1.221,1.959,9.559,11.974,7.078,8.017,15.138,7.823,11.264,9.93,1.889,4.83,2.054,9.184,7.053,15.086
2016-10-25 00:00:00,6.688,8.121,7.643,8.557,9.161,8.219,1.71,7.356,14.494,11.046,12.278,13.775,1.341,2.02,8.979,11.716,7.063,8.046,15.093,7.599,11.16,9.859,1.663,4.731,1.853,9.204,6.924,14.756
