day;AQUILA;TERAMO;CHIETI;PESCARA;POTENZA;MATERA;COSENZA;CATANZARO;R.CALABRIA;CROTONE;V_VALENTIA;CASERTA;BENEVENTO;NAPOLI;AVELLINO;SALERNO;PIACENZA;PARMA;R_EMILIA;MODENA;BOLOGNA;FERRARA;RAVENNA;F.CESENA;RIMINI;UDINE;GORIZIA;TRIESTE;PORDENONE;VITERBO;RIETI;ROMA;LATINA;FROSINONE;IMPERIA;SAVONA;GENOVA;LA_SPEZIA;VARESE;COMO;SONDRIO;MILANO;BERGAMO;BRESCIA;PAVIA;CREMONA;MANTOVA;LECCO;LODI;P_URBINO;ANCONA;MACERATA;A.PICENO;CAMPOBASSO;ISERNIA;TORINO;VERCELLI;NOVARA;CUNEO;ASTI;ALESSANDRIA;BIELLA;V_C_OSSOLA;FOGGIA;BARI;TARANTO;BRINDISI;LECCE;SASSARI;NUORO;CAGLIARI;ORISTANO;TRAPANI;PALERMO;MESSINA;AGRIGENTO;CALTANISSETTA;ENNA;CATANIA;RAGUSA;SIRACUSA;MASSA;LUCCA;PISTOIA;FIRENZE;LIVORNO;PISA;AREZZO;SIENA;GROSSETO;PRATO;BOLZANO;TRENTO;PERUGIA;TERNI;AOSTA;VERONA;VICENZA;BELLUNO;TREVISO;VENEZIA;PADOVA;ROVIGO
175;14.739534465691104;18.219617321023208;16.607243238700384;17.860211532245078;15.19322290984883;17.49895556746751;18.276334905389103;16.704449160349903;21.163741397792904;20.25897633450637;17.127083421348704;18.498222909848778;16.991044608563282;18.932184097063363;16.320656480709484;19.2876521335931;16.431985244934825;16.527354969669368;16.314238531313208;16.308405197979887;16.27210907004834;16.353724832683085;16.328507937705897;16.506818439988997;15.926353900945013;16.232391293625888;16.64771517220992;18.60115124526922;16.21430910184506;16.529993630365933;15.72540836533578;18.83906897283164;19.867396203838954;17.727582410896513;18.569373480008544;18.675833523636147;19.50870043903207;17.01975801830715;15.683186740401908;14.98182422835277;14.316196374471488;17.292162045988093;15.606714137662056;15.783535130694808;16.260064811060154;15.380528146755202;15.902551110977484;17.012992676474862;15.610121759380585;17.76708099706677;18.374061671275143;15.476835643878056;16.598618911764156;15.073371311675261;14.547679278127035;15.77595522201906;15.807277138374804;14.146734103382332;13.827844274648466;15.58700072118683;15.426037756350343;15.018754651327573;16.437644719735825;17.796880191369105;17.977722690755158;19.431818800259762;19.434458923776155;18.80790058273847;18.663053394082496;16.551662855270973;17.91040563399033;18.323423932176375;19.775916973775765;20.947184097063513;20.085083640442427;20.010939804825888;20.295713548276144;17.6374684569611;20.059398708935518;17.149250307109096;19.299055214952013;18.37247120230184;17.950345498353308;17.121763439744626;18.852312540519428;17.65522850080507;17.23374679445817;16.301814012058188;16.845649628496428;18.39805373092459;17.80858341845093;15.8995408551308;14.9595364752119;17.51397597423561;15.459775060993602;13.724397797797263;16.463975635339597;16.579964030657386;13.129745176356977;15.866298475418368;16.505131019653305;16.278402016786867;16.186746765645232
176;14.770247330156852;18.236208322894903;16.648627113056197;17.892335258815773;15.228703676027983;17.540339441823324;18.309149888409507;16.729948708093527;21.18924094553653;20.294457100685523;17.168467295704517;18.53370367602793;17.032428482919094;18.967664863242515;16.362040355065297;19.32313289977225;16.435538338575356;16.537075369905303;16.323958931549143;16.318125598215822;16.29913928907286;16.36344523291902;16.33822833794183;16.516538840224932;15.952622676331622;16.248982295497584;16.66346190840139;18.616897981460692;16.230900103716756;16.56482323513928;15.732497713122552;18.873898577604987;19.862956811307335;17.75829527536226;18.607351872179784;18.670509147701253;19.511366180923183;17.02860393566129;15.685852482293022;14.990670145706911;14.32504229182563;17.293050977805354;15.60937987955317;15.785312730919653;16.25739906916904;15.380528146755202;15.91914211284918;17.015658418365977;15.640115436259983;17.776801397302705;18.382907588629287;15.485681561232198;16.593294535829266;15.108852077854415;14.538833360772893;15.773289480127946;15.8238681402465;14.142294710850711;13.83051001653958;15.6018985256003;15.421598363818724;15.014315258795952;16.43497897784471;17.788034274014965;18.01910656511097;19.467299566438914;19.460727699162764;18.84402199660667;18.679644395954192;16.58165653215037;17.955202798867713;18.361999050784824;19.811397739954916;20.982664863242665;20.120564406621583;20.046420571005044;20.320436312310463;17.67937794189665;20.09487947511467;17.184731073288248;19.340964699887564;18.389062204173534;17.950345498353308;17.138354441616322;18.869742891799433;17.65966789333669;17.26445965892392;16.29737461952657;16.84121023596481;18.42277649495891;17.80414402591931;15.928069709260612;14.957758874987057;17.52369637447154;15.469495461229535;13.700459143360794;16.463086703522336;16.595710766848857;13.127079434465864;15.891798023161991;16.521722021525;16.282841409318486;16.19118615817685
177;14.80024100703625;18.251955059086374;16.68947311389716;17.923758209983294;15.263533280801328;17.58118544266429;18.341273614980203;16.754671472127846;21.213963709570848;20.32928670545887;17.209313296545478;18.568533280801276;17.073274483760056;19.00249446801586;16.402886355906258;19.357962504545597;16.43820408046647;16.545921287259443;16.332804848903283;16.326971515569966;16.325408064459467;16.37229115027316;16.347074255295972;16.525384757579076;15.978122224075245;16.264729031689054;16.67835971281486;18.63179578587416;16.24664683990823;16.598991357743238;15.738705494733214;18.908066700208945;19.857632435372444;17.788288952241658;18.644722284096567;18.66430136609059;19.513143781148028;17.03657274889742;15.687630082517865;14.998638958943038;14.333011105061757;17.293050977805354;15.611157479778013;15.786201662736916;16.25384597552851;15.379639214937939;15.93488884904065;17.01743601859082;15.669381037779253;17.785647314656845;18.390876401865413;15.493650374468325;16.5870867542186;15.14368168262776;14.52911296053696;15.769736386487416;15.83961487643797;14.13697033491582;13.832287616764424;15.615942983694795;15.416273987883834;15.00899088286106;16.43142588420418;17.778313873779034;18.059952565951935;19.50212917121226;19.486227246906388;18.879502762785826;18.695391132145666;16.610922133669643;17.999551071169698;18.399977442956057;19.846227344728263;21.01749446801601;20.15539401139493;20.08125017577839;20.344374966746933;17.720761816252462;20.129709079888016;17.219560678061594;19.382348574243377;18.404808940365008;17.949456566536043;17.154101177807792;18.88633389367113;17.66322098697722;17.29445333580332;16.292050243591678;16.83588586002992;18.44671514939538;17.798819649984416;15.955853362285783;14.955093133095943;17.532542291825685;15.478341378583677;13.675736379326475;16.46130910329749;16.610608571262325;13.123526340825332;15.91652078719631;16.537468757716475;16.286394502959016;16.19473925181738
178;14.829506608555521;18.266852863499842;16.7297691376717;17.954471074449042;15.297701403405288;17.621481466438826;18.37269656614772;16.778610126564317;21.23790236400732;20.363454828062828;17.249609320320015;18.602701403405234;17.113570507534593;19.03666259061982;16.443182379680795;19.392130627149555;16.439981680691314;16.553890100495572;16.340773662139412;16.33494032880609;16.350907612203088;16.38025996350929;16.3550430685321;16.5333535708152;16.002844988109562;16.279626836102523;16.692404170909356;18.645840243968657;16.261544644321695;16.632487873425674;15.744029870668106;18.94156321589138;19.85142465376178;17.817554553760928;18.68147364209933;18.65721201830382;19.51403271296529;17.04366209668419;15.688519014335128;15.00572830672981;14.340100452848528;17.292162045988093;15.612046411595276;15.786201662736916;16.24940658299689;15.377861614713094;15.949786653454119;17.018324950408086;15.697909891909065;17.793616127892975;18.397965749652183;15.500739722255098;16.57999740643183;15.17784980523172;14.518520957783608;15.765296993955795;15.854512680851439;14.130762553305157;13.833176548581687;15.629129933794284;15.410066206273168;15.002783101250397;16.42698649167256;17.76772187102568;18.100248589726473;19.53629729381622;19.510950010940707;18.914332367559172;18.71028893655913;16.639450987799453;18.043437309546086;18.437347854872844;19.88039546733222;21.05166259061997;20.189562133998887;20.115418298382348;20.367522418045603;17.761607817093424;20.163877202491975;17.253728800665556;19.42319457508434;18.419706744778473;17.9476789663112;17.16899898222126;18.9020806298626;17.665886728868333;17.32371893732259;16.285842461981012;16.829678078419253;18.46986260069405;17.792611868373754;15.9828835813103;14.951540039455413;17.540511105061814;15.486310191819804;13.650236831582852;16.458643361406377;16.62465302935682;13.119086948293713;15.940459441632779;16.55236656212994;16.28906024485013;16.197404993708496
179;14.858035462685333;18.280897321594338;16.7695032437983;17.98446475132844;15.331197919087725;17.66121557256543;18.40340943061347;16.801757577862986;21.261049815305988;20.396951343745265;17.28934342644662;18.63619791908767;17.1533046136612;19.070159106302256;16.4829164858074;19.425627142831992;16.440870612508576;16.560979448282342;16.347863009926183;16.342029676592862;16.375630376237407;16.38734931129606;16.36213241631887;16.540442918601972;16.026783642546032;16.29367129419702;16.705591121008844;18.659027194068145;16.275589102416195;16.665302856446075;15.748469263199727;18.974378198911783;19.844335305975008;17.84608340789074;18.717595055967536;18.64924320506769;19.51403271296529;17.049869878294853;15.688519014335128;15.011936088340473;14.346308234459194;17.290384445763248;15.612046411595276;15.785312730919653;16.244082207061997;15.375195872821982;15.963831111548615;17.018324950408086;15.725693544934236;17.800705475679745;18.40417353126285;15.50694750386576;16.572028593195704;15.211346320914156;14.507060491151849;15.759972618020903;15.868557138945935;14.123673205518385;13.833176548581687;15.641455468320851;15.402976858486397;14.995693753463625;16.42166211573767;17.75626140439392;18.139982695853075;19.569793809498655;19.534888665377174;18.94850049016313;18.72433339465363;16.667234640824624;18.086848509557306;18.474099212875608;19.913891983014658;21.085159106302406;20.223058649681324;20.148914814064785;20.389871807117096;17.80190384086796;20.19737371817441;17.28722531634799;19.46349059885888;18.433751202872973;17.945013224420087;17.183043440315757;18.916978434276068;17.667664329093178;17.3522477914524;16.27875311419424;16.822588730632482;18.492211989765543;17.785522520586984;16.00915235669691;14.947100646923792;17.547600452848584;15.493399539606575;13.623968056196244;16.455090267765847;16.63783997945631;13.113762572358823;15.96360689293145;16.56641102022444;16.290837845074975;16.199182593933337
180;14.885819115710504;18.294084271693826;16.8086636582038;18.01373035284771;15.364012902108128;17.700375986970926;18.433403107492865;16.82410696693448;21.28339920437748;20.429766326765666;17.328503840852115;18.669012902108072;17.192465028066692;19.102974089322657;16.522076900212895;19.458442125852393;16.440870612508576;16.567187229893005;16.354070791536845;16.348237458203528;16.399569030673877;16.393557092906722;16.368340197929534;16.546650700212638;16.049931093844705;16.306858244296507;16.71791665553541;18.671352728594712;16.288776052515683;16.69742658301677;15.752022356840257;19.00650192548248;19.836366492738883;17.87386706091591;18.753075822146688;18.640397287713547;19.513143781148028;17.055194254229747;15.687630082517865;15.017260464275365;14.351632610394084;17.287718703872134;15.611157479778013;15.783535130694808;16.237874425451334;15.37164277918145;15.977018061648103;17.01743601859082;15.752723763958754;17.806913257290407;18.40949790719774;15.512271879800652;16.56318267584156;15.24416130393456;14.494734956625281;15.753764836410241;15.881744089045423;14.115704392282257;13.832287616764424;15.65291593495261;15.39500804525027;14.987724940227498;16.415454334127006;17.743935869867354;18.179143110258572;19.602608792519057;19.558036116675847;18.981997005845567;18.73752034475312;16.69426485984914;18.129771807527906;18.51022062674381;19.94670696603506;21.117974089322807;20.255873632701725;20.181729797085186;20.411416511355085;17.841637946994567;20.230188701194812;17.320040299368394;19.50322470498548;18.44693815297246;17.941460130779557;17.196230390415245;18.931022892370564;17.668553260910443;17.38003144447757;16.270784300958113;16.814619917396357;18.513756694003533;17.777553707350854;16.03465190444053;14.9417762709889;17.553808234459247;15.49960732121724;13.596937837171726;16.450650875234228;16.650165513982877;13.107554790748157;15.985956282002942;16.579597970323928;16.29172677689224;16.2000715257506
181;14.912849334735022;18.306409806220394;16.847238776812247;18.042259206977523;15.396136628678823;17.738951105579375;18.46266870901214;16.84565167117247;21.30494390861547;20.46189005333636;17.367078959460564;18.701136628678768;17.23104014667514;19.135097815893353;16.560652018821344;19.49056585242309;16.439981680691314;16.5725116058279;16.35939516747174;16.353561834138418;16.42271648197255;16.398881468841616;16.373664573864428;16.551975076147528;16.072280482916195;16.319183778823074;16.729377122167172;18.682813195226473;16.301101587042247;16.72884953418429;15.754688098731371;19.03792487665;19.82752057538474;17.90089727994043;18.787905426920034;18.630676887477616;19.511366180923183;17.059633646761366;15.685852482293022;15.021699856806986;14.356072002925703;17.284165610231604;15.60937987955317;15.780869388803696;16.230785077664564;15.36720338664983;15.98934359617467;17.015658418365977;15.77899253934536;17.8122376332253;18.41393729972936;15.516711272332273;16.553462275605625;15.276285030505255;14.481548006525793;15.746675488623469;15.89406962357199;14.106858474928115;13.83051001653958;15.663507937705962;15.386162127896128;14.978879022873356;16.408364986340235;17.730748919767866;18.21771822886702;19.634732519089752;19.580385505747337;19.01481198886597;18.749845879279682;16.72053363523575;18.172194484358332;18.545701392922965;19.978830692605754;21.150097815893503;20.28799735927242;20.21385352365588;20.432150146598733;17.88079836140006;20.262312427765508;17.35216402593909;19.54238511939098;18.459263687499025;17.937020738247938;17.208555924941813;18.944209842470052;17.668553260910443;17.407061663502088;16.261938383603972;16.805774000042213;18.53449032924718;17.76870778999671;16.05937466847485;14.935568489378237;17.55913261039414;15.50493169715213;13.569154184146555;16.445326499299334;16.661625980614637;13.100465442961386;16.00750098624093;16.59192350485049;16.29172677689224;16.2000715257506
182;14.93911811012163;18.317870272852154;16.88521716898348;18.07004286000269;15.427559579846342;17.776929497750608;18.49119756314195;16.866385306416117;21.32567754385912;20.493313004503882;17.4050573516318;18.73255957984629;17.269018538846378;19.166520767060874;16.59863041099258;19.52198880359061;16.43820408046647;16.576950998359518;16.363834560003358;16.358001226670037;16.44506587104404;16.403320861373235;16.378103966396047;16.556414468679147;16.093825187154184;16.330644245454835;16.73996912492052;18.69340519797982;16.312562053674007;16.75956239865004;15.756465698956214;19.068637741115747;19.817800175148804;17.927166055327035;18.822073549523992;18.620084884724264;19.50870043903207;17.063186740401896;15.683186740401908;15.025252950447516;14.359625096566235;17.279726217699984;15.606714137662056;15.777316295163164;16.222816264428435;15.36187901071494;16.00080406280643;17.012992676474862;15.804492087088985;17.81667702575692;18.41749039336989;15.520264365972803;16.542870272852277;15.307707981672774;14.467503548431297;15.738706675387341;15.90553009020375;14.097138074692182;13.827844274648466;15.673228337941895;15.376441727660195;14.969158622637423;16.400396173104106;17.71670446167337;18.255696621038254;19.666155470257273;19.601930209985326;19.046935715436664;18.761306345911443;16.746033182979374;18.214103969293884;18.58053099769631;20.010253643773275;21.181520767061023;20.31942031043994;20.245276474823402;20.452066569024453;17.91937348000851;20.29373537893303;17.383586977106606;19.580960237999427;18.470724154130785;17.931696362313044;17.220016391573573;18.95653537699662;17.667664329093178;17.433330438888696;16.25221798336804;16.796053599806278;18.5544067516729;17.75898738976078;16.08331332291132;14.928479141591465;17.56357200292576;15.50937108968375;13.540625330016743;16.43911871768867;16.672217983367986;13.09249662972526;16.02823462148458;16.603383971482252;16.290837845074975;16.199182593933337
183;14.964617657865253;18.328462275605503;16.922587580900267;18.09707307902721;15.458272444312088;17.814299909667394;18.51898121616712;16.886301728841836;21.345593966284838;20.52402586896963;17.442427763548586;18.763272444312037;17.306388950763164;19.197233631526622;16.636000822909367;19.552701668056358;16.435538338575356;16.580504092000048;16.36738765364389;16.361554320310567;16.46661057528203;16.406873955013765;16.381657060036577;16.559967562319677;16.114558822397832;16.341236248208183;16.749689525156455;18.703125598215756;16.32315405642736;16.789556075529436;15.757354630773477;19.098631417995144;19.807208172395455;17.95266560307066;18.85557006520643;18.608624418092504;19.50514734539154;17.06585248229301;15.679633646761378;15.02791869233863;14.362290838457348;17.27440184176509;15.603161044021526;15.772876902631545;16.213970347074294;15.355671229104274;16.01139606555978;17.009439582834332;15.829214851123304;17.82023011939745;18.420156135261003;15.522930107863917;16.531409806220516;15.33842084613852;14.452605744017829;15.7298607580332;15.916122092957101;14.08654607193883;13.824291181007936;15.682074255296037;15.365849724906845;14.95856661988407;16.391550255749966;17.7018066572599;18.29306703295504;19.69686833472302;19.622663845228978;19.078358666604185;18.771898348664795;16.77075594701369;18.255487843649696;18.61469912030027;20.040966508239023;21.21223363152677;20.35013317490569;20.27598933928915;20.471159876966443;17.957351872179746;20.324448243398777;17.414299841572355;19.61893863017066;18.481316156884137;17.925488580702382;17.23060839432692;18.96799584362838;17.665886728868333;17.458829986632317;16.24162598061469;16.78546159705293;18.57350005961489;17.748395387007427;16.106460774209992;14.920510328355338;17.56712509656629;15.512924183324282;13.511359728497473;16.4320293699019;16.68193838360392;13.083650712371117;16.0481510439103;16.613975974235604;16.28906024485013;16.197404993708496
184;14.989340421899572;18.338182675841438;16.95933893890303;18.123341854413816;15.488266121191486;17.851051267670158;18.546011435191637;16.905395036783826;21.364687274226828;20.554019545849027;17.479179121551347;18.793266121191433;17.343140308765925;19.227227308406018;16.672752180912127;19.582695344935754;16.431985244934825;16.583169833891162;16.370053395535002;16.36422006220168;16.487344210525677;16.40953969690488;16.38432280192769;16.56263330421079;16.13447524482355;16.350956648444118;16.7585354425106;18.7119715155699;16.33287445666329;16.818821677048707;15.757354630773477;19.127897019514414;19.795747705763695;17.97738836710498;18.88838504822683;18.59629888356594;19.50070795285992;17.06763008251785;15.675194254229757;15.029696292563473;14.364068438682192;17.26819406015443;15.598721651489905;15.767552526696655;16.20424994683836;15.348581881317504;16.021116465795714;17.005000190302713;15.853153505559773;17.822895861288565;18.421933735485847;15.52470770808876;16.51908427169395;15.368414523017918;14.436859007826358;15.720140357797266;15.925842493193034;14.075085605307072;13.819851788476315;15.690043068532164;15.354389258275084;14.947106153252312;16.381829855514034;17.68605992106843;18.329818390957804;19.726862011602417;19.642580267654694;19.109071531069933;18.781618748900726;16.79469460145016;18.29633384449066;18.648195635982706;20.07096018511842;21.242227308406168;20.380126851785086;20.305983016168547;20.489424412665493;17.994722284096532;20.354441920278173;17.44429351845175;19.656309042087447;18.49103655712007;17.91839923291561;17.240328794562856;18.97858784638173;17.66322098697722;17.483552750666636;16.23016551398293;16.77400113042117;18.59176459531394;17.736934920375667;16.128810163281482;14.911664411001196;17.569790838457404;15.515589925215394;13.481366051618075;16.424060556665772;16.690784300958065;13.073930312135184;16.06724435185229;16.623696374471535;16.286394502959016;16.19473925181738
185;15.01327907633604;18.34702859319558;16.995460352771232;18.14884140215744;15.517531722710757;17.88717268153836;18.572280210578246;16.923659572482876;21.382951809925878;20.583285147368297;17.515300535419552;18.822531722710703;17.37926172263413;19.25649290992529;16.708873594780332;19.611960946455024;16.427545852403206;16.584947434116003;16.371830995759844;16.365997662426526;16.507260632951397;16.41131729712972;16.386100402152536;16.564410904435636;16.15356855276554;16.35980256579826;16.766504255746725;18.719940328806025;16.341720374017434;16.84735053117852;15.756465698956214;19.156425873644228;19.783422171237127;18.00132702154145;18.920508774797526;18.58311193346645;19.49538357692503;17.068519014335116;15.669869878294865;15.030585224380737;14.364957370499456;17.261104712367658;15.593397275555013;15.761344745085989;16.193657944085007;15.340613068081376;16.029962383149858;16.999675814367823;15.876300956858444;17.824673461513406;18.42282266730311;15.525596639906023;16.50589732159446;15.397680124537189;14.42026800595466;15.709548355043914;15.934688410547176;14.062760070780504;13.814527412541423;15.697132416318937;15.342063723748517;14.934780618725744;16.371237852760682;17.669468919196735;18.365939804826006;19.756127613121688;19.661673575596687;19.13906520794933;18.79046466625487;16.817842052748833;18.3366298682652;18.681010619003107;20.10022578663769;21.27149290992544;20.409392453304356;20.335248617687817;20.5068547639455;18.031473642099293;20.383707521797444;17.473559119971025;19.69306040009021;18.499882474474212;17.910430419679482;17.249174711917;18.988308246617663;17.65966789333669;17.507491405103107;16.21783997945636;16.7616755958946;18.60919494659395;17.724609385849103;16.15035486751947;14.901944010765263;17.57156843868225;15.517367525440239;13.450653187152326;16.41521463931163;16.69875311419419;13.063338309381834;16.08550888755134;16.63254229182568;16.282841409318486;16.19118615817685
186;15.036426527634712;18.354997406431707;17.030941118950388;18.17356416619176;15.546060576840569;17.922653447717515;18.59777975832187;16.941089923762885;21.400382161205886;20.61181400149811;17.550781301598704;18.851060576840517;17.414742488813282;19.285021764055102;16.744354360959484;19.640489800584838;16.422221476468316;16.585836365933268;16.37271992757711;16.366886594243788;16.526353940893387;16.412206228946985;16.386989333969797;16.565299836252898;16.171833088464595;16.367771379034387;16.773593603533495;18.727029676592796;16.349689187253563;16.875134184203688;15.754688098731371;19.184209526669395;19.77023522113764;18.02447447284012;18.951931725965046;18.569067475371952;19.489175795314363;17.068519014335116;15.663662096684202;15.030585224380737;14.364957370499456;17.25313589913153;15.58718949394435;15.754255397299218;16.18219747745325;15.331767150727234;16.037931196385983;16.993468032757157;15.898650345929935;17.82556239333067;18.42282266730311;15.525596639906023;16.491852863499965;15.426208978667;14.402837654674656;15.698087888412156;15.942657223783304;14.049573120681016;13.808319630930761;15.703340197929599;15.328876773649029;14.921593668626256;16.359777386128922;17.652038567916726;18.40142057100516;19.7846564672515;19.67993811129574;19.1683308094686;18.798433479491;16.840191441820323;18.3763639743918;18.713134345573803;20.128754640767504;21.300021764055252;20.43792130743417;20.36377747181763;20.523445765817197;18.067595055967498;20.412236375927257;17.502087974100835;19.729181813958412;18.50785128771034;17.901584502325342;17.257143525153126;18.997154163971807;17.65522850080507;17.53063885640178;16.204653029356873;16.748488645795113;18.625785948465644;17.711422435749615;16.17108850276312;14.89135200801191;17.57245737049951;15.518256457257502;13.41923023598481;16.405494239075697;16.70584246198096;13.051877842750073;16.102939238831347;16.640511105061808;16.278402016786867;16.186746765645232
187;15.058775916706203;18.362086754218478;17.065770723723734;18.19750282062823;15.57384422986574;17.95748305249086;18.622502522356186;16.95768092563458;21.416973163077582;20.63959765452328;17.58561090637205;18.878844229865685;17.449572093586628;19.31280541708027;16.77918396573283;19.668273453610006;16.41601369485765;16.585836365933268;16.37271992757711;16.366886594243788;16.54461847659244;16.412206228946985;16.386989333969797;16.565299836252898;16.1892634397446;16.374860726821158;16.77980138514416;18.73323745820346;16.356778535040334;16.902164403228205;15.752022356840257;19.211239745693916;19.756190763043143;18.046823861911612;18.982644590430795;18.554169670958487;19.482086447527593;17.06763008251785;15.65657274889743;15.029696292563473;14.364068438682192;17.244289981777385;15.580100146157578;15.74628658406309;16.169871942926683;15.322046750491301;16.045020544172754;16.986378684970386;15.920195050167925;17.82556239333067;18.421933735485847;15.52470770808876;16.476955059086496;15.453992631692172;14.384573118975602;15.685762353885588;15.949746571570074;14.03552866258652;13.801230283143989;15.70866457386449;15.314832315554533;14.90754921053176;16.347451851602354;17.633774032217676;18.436250175778508;19.81244012027667;19.697368462575746;19.196859663598413;18.80552282727777;16.861736146058313;18.415524388797298;18.744557296741323;20.15653829379267;21.32780541708042;20.465704960459338;20.3915611248428;20.539192502008667;18.10307582214665;20.440020028952425;17.529871627126006;19.764662580137568;18.514940635497112;17.891864102089407;17.264232872939896;19.005122977207932;17.64990412487018;17.55298824547327;16.190608571262377;16.734444187700618;18.641532684657115;17.697377977655115;16.19100492518884;14.879891541380152;17.57245737049951;15.518256457257502;13.387106509414114;16.394902236322345;16.712050243591626;13.039552308223506;16.119530240703043;16.64760045284858;16.273077640851977;16.181422389710338
188;15.080320620944192;18.368294535829143;17.099938846327692;18.2206502719269;15.600874448890258;17.99165117509482;18.646441176792656;16.97342766182605;21.432719899269053;20.666627873547796;17.619779028976012;18.905874448890202;17.48374021619059;19.339835636104787;16.813352088336792;19.695303672634523;16.40892434707088;16.584947434116003;16.371830995759844;16.365997662426526;16.562048827872445;16.41131729712972;16.386100402152536;16.564410904435636;16.205854441616296;16.381068508431824;16.78512576107905;18.738561834138352;16.362986316650996;16.928433178614814;15.748469263199727;19.23750852108052;19.741292958629675;18.0683685661496;19.01263826731019;18.538422934767013;19.474117634291467;17.06585248229301;15.648603935661303;15.02791869233863;14.362290838457348;17.234569581541454;15.572131332921451;15.737440666708949;16.156684992827195;15.311454747737951;16.05122832578342;16.978409871734257;15.940928685411574;17.824673461513406;18.420156135261003;15.522930107863917;16.461208322895025;15.48102285071669;14.365479811033612;15.6725754037861;15.95595435318074;14.020630858173051;13.793261469907861;15.713103966396112;15.299934511141064;14.892651406118292;16.334264901502866;17.614680724275686;18.470418298382466;19.839470339301187;19.71395946444744;19.22464331662358;18.811730608888432;16.882469781301964;18.454099507405743;18.77527016120707;20.18356851281719;21.354835636104937;20.49273517948386;20.41859134386732;20.554090306422136;18.137905426919996;20.467050247976943;17.556901846150524;19.799492184910914;18.521148417107774;17.881272099336055;17.270440654550562;19.012212324994703;17.643696343259514;17.57453294971126;16.17571076684891;16.71954638328715;18.656430489070583;17.68248017324165;16.21009823313083;14.867566006853584;17.57156843868225;15.517367525440239;13.35429152639371;16.383441769690585;16.717374619526517;13.026365358124018;16.135276976894517;16.65380823445924;16.26686985924131;16.175214608099676
189;15.101054256187842;18.373618911764034;17.13343536201013;18.242999660998393;15.627143224276864;18.025147690777256;18.66958862809133;16.98832546623952;21.44761770368252;20.692896648934404;17.653275544658445;18.93214322427681;17.517236731873023;19.366104411491396;16.846848604019225;19.72157244802113;16.400955533834754;16.583169833891162;16.370053395535002;16.36422006220168;16.57863982974414;16.40953969690488;16.38432280192769;16.56263330421079;16.22160117780777;16.386392884366714;16.78956515361067;18.74300122666997;16.36831069258589;16.95393272635844;15.744029870668106;19.263008068824146;19.725546222438204;18.08910220139325;19.04190386882946;18.521831932895317;19.465271716937323;17.063186740401896;15.63975801830716;15.025252950447516;14.359625096566235;17.2239775787881;15.563285415567309;15.727720266473016;16.142640534732696;15.29999428110619;16.05655270171831;16.969563954380117;15.960845107837292;17.822895861288565;18.41749039336989;15.520264365972803;16.44461732102333;15.507291626103296;14.345563388607895;15.658530945691604;15.96127872911563;14.004884121981581;13.78441555255372;15.716657060036642;15.284187774949594;14.876904669926821;16.32022044340837;17.594764301849967;18.503914814064903;19.865739114687795;19.729706200638912;19.251673535648102;18.817054984823326;16.90238620372768;18.492077899576984;18.805263838086468;20.209837288203797;21.381104411491545;20.519003954870463;20.444860119253924;20.568134764516632;18.172073549523958;20.49331902336355;17.583170621537132;19.833660307514872;18.526472793042668;17.869811632704298;17.275765030485452;19.01842010660537;17.636606995472743;17.595266584954906;16.159964030657438;16.70379964709568;18.67047494716508;17.666733437050176;16.228362768829882;14.854379056754096;17.569790838457404;15.515589925215394;13.320795010711274;16.37111623516402;16.721814012058136;13.012320900029522;16.15017478130798;16.659132610394135;16.25978051145454;16.168125260312905
190;15.12097067861356;18.378058304295653;17.16625034503053;18.264544365236382;15.652642772020489;18.057962673797658;18.69193801716282;17.002369924334015;21.461662161777017;20.71839619667803;17.68609052767885;18.957642772020435;17.550051714893428;19.39160395923502;16.87966358703963;19.747071995764756;16.39210961648061;16.580504092000048;16.36738765364389;16.361554320310567;16.594386565935615;16.406873955013765;16.381657060036577;16.559967562319677;16.236498982221235;16.390832276898333;16.7931182472512;18.7465543203105;16.37275008511751;16.978655490392757;15.738705494733216;19.287730832858465;19.70895522056651;18.10901862381897;19.070432722959275;18.504401581615312;19.45555131670139;17.059633646761366;15.630037618071228;15.021699856806986;14.356072002925703;17.21251711215634;15.553565015331376;15.717128263719665;16.127742730319227;15.287668746579623;16.06099209424993;16.959843554144186;15.979938415779284;17.82023011939745;18.41393729972936;15.516711272332273;16.427186969743325;15.53279117384692;14.324829753364245;15.643633141278135;15.96571812164725;13.988293120109883;13.774695152317786;15.719322801927756;15.267596773077898;14.860313668055124;16.3053226389949;17.57403066660632;18.536729797085304;19.89123866243142;19.74460400505238;19.277942311034707;18.821494377354945;16.92147951166967;18.529448311493766;18.83452943960574;20.23533683594742;21.40660395923517;20.544503502614088;20.47035966699755;20.58132171461612;18.20557006520639;20.518818571107175;17.608670169280757;19.86715682319731;18.530912185574287;17.85748609817773;17.28020442301707;19.02374448254026;17.628638182236614;17.615183007380626;16.143373028785742;16.687208645223983;18.683661897264567;17.65014243517848;16.245793120109887;14.8403345986596;17.56712509656629;15.512924183324282;13.286626888107314;16.357929285064532;16.725367105698666;12.997423095616053;16.16421923940248;16.663572002925754;16.25181169821841;16.160156447076776
